obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
230.328,230.3310,0.0010,43416.4,*,,,[561242.90],[604658.68],1s.3d,3D,3,1s.9f,3F*,4,7,9,,,L3501,
230.328,230.3310,0.0010,43416.4,*,,,[561242.90],[604658.68],1s.3d,3D,3,1s.9f,3F*,3,7,7,,,L3501,
230.328,230.3338,0.0010,43416.4,*,,,[561243.43],[604658.68],1s.3d,3D,1,1s.9f,3F*,2,3,5,,,L3501,
230.404,230.4009,0.0010,43402.0,*,,,[559499.5],[602902.11],1s.3p,3P*,1,1s.8s,3S,1,3,3,,,L3501,
230.404,230.4065,0.0010,43402.0,*,,,[559500.55],[602902.11],1s.3p,3P*,2,1s.8s,3S,1,5,3,,,L3501,
230.404,230.4112,0.0010,43402.0,*,,,[559501.45],[602902.11],1s.3p,3P*,0,1s.8s,3S,1,1,3,,,L3501,
233.055,233.0516,0.0010,42908.2,*,1.1758e+07,AAA,[554753.58],[597662.53],1s.3s,3S,1,1s.6p,3P*,2,3,5,,T8636c73,L3501,
233.055,233.0553,0.0010,42908.2,*,1.1758e+07,AAA,[554753.58],[597661.86],1s.3s,3S,1,1s.6p,3P*,1,3,3,,T8636c73,L3501,
233.055,233.0573,0.0010,42908.2,*,1.1758e+07,AAA,[554753.58],[597661.48],1s.3s,3S,1,1s.6p,3P*,0,3,1,,T8636c73,L3501,
233.760,,,42779.0,3,,,,,,,,,,,1,1,,,L3501,
233.763,,,42778.4,5,,,,,,,,,,,1,1,,,L3501,
233.772,,,42776.8,2,,,,,,,,,,,1,1,,,L3501,
,235.89,0.10,42392,,7.9551e+06,AAA,[558777.01],[601169],1s.3s,1S,0,1s.7p,1P*,1,1,3,,T8636c73,,
238.227,238.226,0.010,41976.8,*,,,[561242.28],[603219.16],1s.3d,3D,2,1s.8f,3F*,3,5,7,,,L3501,
238.227,238.226,0.010,41976.8,*,,,[561242.28],[603219.16],1s.3d,3D,2,1s.8f,3F*,2,5,5,,,L3501,
238.227,238.230,0.010,41976.8,*,,,[561242.90],[603219.16],1s.3d,3D,3,1s.8f,3F*,3,7,7,,,L3501,
238.227,238.230,0.010,41976.8,*,,,[561242.90],[603219.16],1s.3d,3D,3,1s.8f,3F*,2,7,5,,,L3501,
238.227,238.230,0.010,41976.8,*,,,[561242.90],[603219.16],1s.3d,3D,3,1s.8f,3F*,4,7,9,,,L3501,
238.227,238.233,0.010,41976.8,*,,,[561243.43],[603219.16],1s.3d,3D,1,1s.8f,3F*,2,3,5,,,L3501,
238.393,238.3927,0.0010,41947.6,,,,[561272.75],[603220.34],1s.3d,1D,2,1s.8f,1F*,3,5,7,,,L3501,
240.306,240.3033,0.0010,41613.6,*,1.4799e+07,AAA,[559499.5],[601113.58],1s.3p,3P*,1,1s.7d,3D,2,3,5,,T8636c73,L3501,
240.306,240.3055,0.0010,41613.6,*,8.2222e+06,AAA,[559499.5],[601113.19],1s.3p,3P*,1,1s.7d,3D,1,3,3,,T8636c73,L3501,
240.306,240.3055,0.0010,41613.6,*,1.9734e+07,AAA,[559500.55],[601114.24],1s.3p,3P*,2,1s.7d,3D,3,5,7,,T8636c73,L3501,
240.306,240.3093,0.0010,41613.6,*,4.9328e+06,AAA,[559500.55],[601113.58],1s.3p,3P*,2,1s.7d,3D,2,5,5,,T8636c73,L3501,
240.306,240.3116,0.0010,41613.6,*,5.4817e+05,AAA,[559500.55],[601113.19],1s.3p,3P*,2,1s.7d,3D,1,5,3,,T8636c73,L3501,
240.306,240.3168,0.0010,41613.6,*,1.0963e+07,AAA,[559501.45],[601113.19],1s.3p,3P*,0,1s.7d,3D,1,1,3,,T8636c73,L3501,
241.157,241.1575,0.0010,41466.7,,,,[561751.95],[603218.63],1s.3p,1P*,1,1s.8d,1D,2,3,5,,,L3501,
243.055,243.0516,0.0010,41143.0,*,3.5140e+06,AAA,[559499.5],[600643.03],1s.3p,3P*,1,1s.7s,3S,1,3,3,,T8636c73,L3501,
243.055,243.0578,0.0010,41143.0,*,5.8567e+06,AAA,[559500.55],[600643.03],1s.3p,3P*,2,1s.7s,3S,1,5,3,,T8636c73,L3501,
243.055,243.0631,0.0010,41143.0,*,1.1713e+06,AAA,[559501.45],[600643.03],1s.3p,3P*,0,1s.7s,3S,1,1,3,,T8636c73,L3501,
,250.7662,0.0010,39877.78,,3.513e+05,AA,[561242.90],[601120.68],1s.3d,3D,3,1s.7f,1F*,3,7,7,,T8636c73,,
250.770,250.7623,0.0010,39877.3,*,2.559e+06,AA,[561242.28],[601120.68],1s.3d,3D,2,1s.7f,1F*,3,5,7,,T8636c73,L3501,
250.770,250.769,0.010,39877.3,*,3.0283e+06,AAA,[561242.28],[601119.54],1s.3d,3D,2,1s.7f,3F*,2,5,5,,T8636c73,L3501,
250.770,250.769,0.010,39877.3,*,1.4753e+07,AAA,[561242.28],[601119.54],1s.3d,3D,2,1s.7f,3F*,3,5,7,,T8636c73,L3501,
250.770,250.773,0.010,39877.3,*,1.8126e+06,AAA,[561242.90],[601119.54],1s.3d,3D,3,1s.7f,3F*,3,7,7,,T8636c73,L3501,
250.770,250.773,0.010,39877.3,*,1.9476e+07,AAA,[561242.90],[601119.54],1s.3d,3D,3,1s.7f,3F*,4,7,9,,T8636c73,L3501,
250.770,250.777,0.010,39877.3,*,1.6359e+07,AAA,[561243.43],[601119.54],1s.3d,3D,1,1s.7f,3F*,2,3,5,,T8636c73,L3501,
,250.773,0.010,39876.6,,8.6554e+04,AAA,[561242.90],[601119.54],1s.3d,3D,3,1s.7f,3F*,2,7,5,,T8636c73,,
250.954,250.9541,0.0010,39848.0,*,1.6484e+07,AAA,[561272.75],[601120.68],1s.3d,1D,2,1s.7f,1F*,3,5,7,,T8636c73,L3501,
250.954,250.961,0.010,39848.0,*,2.893e+06,AA,[561272.75],[601119.54],1s.3d,1D,2,1s.7f,3F*,3,5,7,,T8636c73,L3501,
,250.961,0.010,39846.8,,1.089e+03,AA,[561272.75],[601119.54],1s.3d,1D,2,1s.7f,3F*,2,5,5,,T8636c73,,
,250.65,0.10,39896,,6.2235e+05,AAA,[561272.75],[601169],1s.3d,1D,2,1s.7p,1P*,1,5,3,,T8636c73,,
254.025,254.0250,0.0010,39366.2,,1.7886e+07,AAA,[561751.95],[601118.15],1s.3p,1P*,1,1s.7d,1D,2,3,5,,T8636c73,L3501,
255.25,255.25,0.10,39178,24,8.4872e+06,AAA,[561751.95],[600929.7],1s.3p,1P*,1,1s.7s,1S,0,3,1,,T8636c73,L7397,
,255.7241,0.0010,39104.64,,5.317e+01,AA,[558777.01],[597881.65],1s.3s,1S,0,1s.6d,1D,2,1,5,E2,T7378,,
256.0,255.37,0.10,39070,,1.2342e+07,AAA,[558777.01],[597936.4],1s.3s,1S,0,1s.6p,1P*,1,1,3,,T8636c73,L1614,
,260.5824,0.0010,38375.57,,2.3813e+07,AAA,[559499.5],[597875.07],1s.3p,3P*,1,1s.6d,3D,2,3,5,,T8636c73,,
260.586,260.5851,0.0010,38375.1,*,1.3230e+07,AAA,[559499.5],[597874.68],1s.3p,3P*,1,1s.6d,3D,1,3,3,,T8636c73,L3501,
260.586,260.5851,0.0010,38375.1,*,3.1753e+07,AAA,[559500.55],[597875.73],1s.3p,3P*,2,1s.6d,3D,3,5,7,,T8636c73,L3501,
,260.5896,0.0010,38374.52,,7.9370e+06,AAA,[559500.55],[597875.07],1s.3p,3P*,2,1s.6d,3D,2,5,5,,T8636c73,,
,260.5922,0.0010,38374.13,,8.8202e+05,AAA,[559500.55],[597874.68],1s.3p,3P*,2,1s.6d,3D,1,5,3,,T8636c73,,
,260.5983,0.0010,38373.23,,1.7640e+07,AAA,[559501.45],[597874.68],1s.3p,3P*,0,1s.6d,3D,1,1,3,,T8636c73,,
265.808,265.8049,0.0010,37621.1,2,5.8049e+06,AAA,[559499.5],[597121.08],1s.3p,3P*,1,1s.6s,3S,1,3,3,,T8636c73,L3501,
265.809,265.8123,0.0010,37621.0,3,9.6758e+06,AAA,[559500.55],[597121.08],1s.3p,3P*,2,1s.6s,3S,1,5,3,,T8636c73,L3501,
,265.8187,0.0010,37619.63,,1.9351e+06,AAA,[559501.45],[597121.08],1s.3p,3P*,0,1s.6s,3S,1,1,3,,T8636c73,,
,267.5210,0.0010,37380.25,,1.9081e+07,AAA,[554753.58],[592133.83],1s.3s,3S,1,1s.5p,3P*,2,3,5,,T8636c73,,
267.525,267.5257,0.0010,37379.6,,1.9081e+07,AAA,[554753.58],[592133.16],1s.3s,3S,1,1s.5p,3P*,1,3,3,,T8636c73,L3501,
,267.5285,0.0010,37379.20,,1.9081e+07,AAA,[554753.58],[592132.78],1s.3s,3S,1,1s.5p,3P*,0,3,1,,T8636c73,,
,272.9010,0.0010,36643.33,,5.124e+06,AA,[561242.28],[597885.61],1s.3d,3D,2,1s.6f,1F*,3,5,7,,T8636c73,,
272.905,272.9088,0.0010,36642.8,*,5.3806e+06,AAA,[561242.28],[597884.56],1s.3d,3D,2,1s.6f,3F*,2,5,5,,T8636c73,L3501,
272.905,272.9088,0.0010,36642.8,*,2.5635e+07,AAA,[561242.28],[597884.56],1s.3d,3D,2,1s.6f,3F*,3,5,7,,T8636c73,L3501,
,272.9056,0.0010,36642.71,,6.991e+05,AA,[561242.90],[597885.61],1s.3d,3D,3,1s.6f,1F*,3,7,7,,T8636c73,,
272.910,272.9134,0.0010,36642.1,5*,1.5380e+05,AAA,[561242.90],[597884.56],1s.3d,3D,3,1s.6f,3F*,2,7,5,,T8636c73,L3501,
272.910,272.9134,0.0010,36642.1,5*,3.1456e+06,AAA,[561242.90],[597884.56],1s.3d,3D,3,1s.6f,3F*,3,7,7,,T8636c73,L3501,
272.910,272.9134,0.0010,36642.1,5*,3.4603e+07,AAA,[561242.90],[597884.56],1s.3d,3D,3,1s.6f,3F*,4,7,9,,T8636c73,L3501,
272.913,272.9173,0.0010,36641.7,2,2.9066e+07,AAA,[561243.43],[597884.56],1s.3d,3D,1,1s.6f,3F*,2,3,5,,T8636c73,L3501,
273.128,273.1281,0.0010,36612.9,3,2.8653e+07,AAA,[561272.75],[597885.61],1s.3d,1D,2,1s.6f,1F*,3,5,7,,T8636c73,L3501,
273.136,273.1359,0.0010,36611.8,1,5.796e+06,AA,[561272.75],[597884.56],1s.3d,1D,2,1s.6f,3F*,3,5,7,,T8636c73,L3501,
,273.1359,0.0010,36611.81,,1.934e+03,AA,[561272.75],[597884.56],1s.3d,1D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,272.75,0.10,36664,,1.0508e+06,AAA,[561272.75],[597936.4],1s.3d,1D,2,1s.6p,1P*,1,5,3,,T8636c73,,
,274.5725,0.0010,36420.25,,3.0891e+05,AAA,[561242.28],[597662.53],1s.3d,3D,2,1s.6p,3P*,2,5,5,,T8636c73,,
,274.5772,0.0010,36419.63,,1.7305e+06,AAA,[561242.90],[597662.53],1s.3d,3D,3,1s.6p,3P*,2,7,5,,T8636c73,,
,274.5776,0.0010,36419.58,,1.5446e+06,AAA,[561242.28],[597661.86],1s.3d,3D,2,1s.6p,3P*,1,5,3,,T8636c73,,
,274.5812,0.0010,36419.10,,2.0602e+04,AAA,[561243.43],[597662.53],1s.3d,3D,1,1s.6p,3P*,2,3,5,,T8636c73,,
,274.5862,0.0010,36418.43,,5.1503e+05,AAA,[561243.43],[597661.86],1s.3d,3D,1,1s.6p,3P*,1,3,3,,T8636c73,,
,274.5891,0.0010,36418.05,,2.0601e+06,AAA,[561243.43],[597661.48],1s.3d,3D,1,1s.6p,3P*,0,3,1,,T8636c73,,
,275.4297,0.0010,36306.91,,2.8420e+01,AAA,[561272.75],[597579.66],1s.3d,1D,2,1s.6s,1S,0,5,1,E2,T7378,,
276.781,276.7806,0.0010,36129.7,,2.9368e+07,AAA,[561751.95],[597881.65],1s.3p,1P*,1,1s.6d,1D,2,3,5,,T8636c73,L3501,
,276.36,0.10,36184,,5.380e+01,AA,[561751.95],[597936.4],1s.3p,1P*,1,1s.6p,1P*,1,3,3,E2,T7378,,
279.113,279.1136,0.0010,35827.7,,1.3884e+07,AAA,[561751.95],[597579.66],1s.3p,1P*,1,1s.6s,1S,0,3,1,,T8636c73,L3501,
293.488,,,34073.0,2,,,,,,,,,,,1,1,,,L3501,
293.493,,,34072.4,2,,,,,,,,,,,1,1,,,L3501,
293.498,,,34071.8,5,,,,,,,,,,,1,1,,,L3501,
293.511,,,34070.3,1,,,,,,,,,,,1,1,,,L3501,
,295.4961,0.0010,33841.39,,2.0309e+07,AAA,[558777.01],[592618.4],1s.3s,1S,0,1s.5p,1P*,1,1,3,,T8636c73,,
,296.4144,0.0010,33736.55,,1.1383e+02,AAA,[558777.01],[592513.56],1s.3s,1S,0,1s.5d,1D,2,1,5,E2,T7378,,
,302.9961,0.0010,33003.72,,4.1793e+07,AAA,[559499.5],[592503.22],1s.3p,3P*,1,1s.5d,3D,2,3,5,,T8636c73,,
303.000,302.9997,0.0010,33003.3,3*,2.3222e+07,AAA,[559499.5],[592502.83],1s.3p,3P*,1,1s.5d,3D,1,3,3,,T8636c73,L3501,
303.000,302.9997,0.0010,33003.3,3*,5.5732e+07,AAA,[559500.55],[592503.88],1s.3p,3P*,2,1s.5d,3D,3,5,7,,T8636c73,L3501,
303.002,303.0058,0.0010,33003.1,3,1.3932e+07,AAA,[559500.55],[592503.22],1s.3p,3P*,2,1s.5d,3D,2,5,5,,T8636c73,L3501,
,303.0094,0.0010,33002.28,,1.5481e+06,AAA,[559500.55],[592502.83],1s.3p,3P*,2,1s.5d,3D,1,5,3,,T8636c73,,
,303.0176,0.0010,33001.38,,3.0962e+07,AAA,[559501.45],[592502.83],1s.3p,3P*,0,1s.5d,3D,1,1,3,,T8636c73,,
315.622,315.6178,0.0010,31683.4,3,1.0709e+07,AAA,[559499.5],[591183.39],1s.3p,3P*,1,1s.5s,3S,1,3,3,,T8636c73,L3501,
315.624,315.6283,0.0010,31683.2,4,1.7850e+07,AAA,[559500.55],[591183.39],1s.3p,3P*,2,1s.5s,3S,1,5,3,,T8636c73,L3501,
,315.6372,0.0010,31681.94,,3.5700e+06,AAA,[559501.45],[591183.39],1s.3p,3P*,0,1s.5s,3S,1,1,3,,T8636c73,,
,319.0235,0.0010,31345.65,,2.0088e+06,AAA,[561272.75],[592618.4],1s.3d,1D,2,1s.5p,1P*,1,5,3,,T8636c73,,
,319.7139,0.0010,31277.96,,1.312e+07,AA,[561242.28],[592520.24],1s.3d,3D,2,1s.5f,1F*,3,5,7,,T8636c73,,
319.718,319.7242,0.0010,31277.5,1*,5.1903e+07,AAA,[561242.28],[592519.24],1s.3d,3D,2,1s.5f,3F*,3,5,7,,T8636c73,L3501,
319.718,319.7242,0.0010,31277.5,1*,1.1374e+07,AAA,[561242.28],[592519.24],1s.3d,3D,2,1s.5f,3F*,2,5,5,,T8636c73,L3501,
,319.7203,0.0010,31277.34,,1.773e+06,AA,[561242.90],[592520.24],1s.3d,3D,3,1s.5f,1F*,3,7,7,,T8636c73,,
319.725,319.7305,0.0010,31276.8,9*,3.2509e+05,AAA,[561242.90],[592519.24],1s.3d,3D,3,1s.5f,3F*,2,7,5,,T8636c73,L3501,
319.725,319.7305,0.0010,31276.8,9*,6.3543e+06,AAA,[561242.90],[592519.24],1s.3d,3D,3,1s.5f,3F*,3,7,7,,T8636c73,L3501,
319.725,319.7305,0.0010,31276.8,9*,7.3144e+07,AAA,[561242.90],[592519.24],1s.3d,3D,3,1s.5f,3F*,4,7,9,,T8636c73,L3501,
319.728,319.7359,0.0010,31276.5,4,6.1443e+07,AAA,[561243.43],[592519.24],1s.3d,3D,1,1s.5f,3F*,2,3,5,,T8636c73,L3501,
320.025,320.0257,0.0010,31247.5,5,5.8056e+07,AAA,[561272.75],[592520.24],1s.3d,1D,2,1s.5f,1F*,3,5,7,,T8636c73,L3501,
320.035,320.0359,0.0010,31246.5,2,1.483e+07,AA,[561272.75],[592519.24],1s.3d,1D,2,1s.5f,3F*,3,5,7,,T8636c73,L3501,
,320.0359,0.0010,31246.49,,4.086e+03,AA,[561272.75],[592519.24],1s.3d,1D,2,1s.5f,3F*,2,5,5,,T8636c73,,
,323.7131,0.0010,30891.55,,5.9180e+05,AAA,[561242.28],[592133.83],1s.3d,3D,2,1s.5p,3P*,2,5,5,,T8636c73,,
,323.7196,0.0010,30890.93,,3.3152e+06,AAA,[561242.90],[592133.83],1s.3d,3D,3,1s.5p,3P*,2,7,5,,T8636c73,,
,323.7201,0.0010,30890.88,,2.9592e+06,AAA,[561242.28],[592133.16],1s.3d,3D,2,1s.5p,3P*,1,5,3,,T8636c73,,
,323.7252,0.0010,30890.40,,3.9467e+04,AAA,[561243.43],[592133.83],1s.3d,3D,1,1s.5p,3P*,2,3,5,,T8636c73,,
,323.7322,0.0010,30889.73,,9.8667e+05,AAA,[561243.43],[592133.16],1s.3d,3D,1,1s.5p,3P*,1,3,3,,T8636c73,,
,323.7362,0.0010,30889.35,,3.9467e+06,AAA,[561243.43],[592132.78],1s.3d,3D,1,1s.5p,3P*,0,3,1,,T8636c73,,
,323.9764,0.0010,30866.45,,9.0459e+01,AAA,[561751.95],[592618.4],1s.3p,1P*,1,1s.5p,1P*,1,3,3,E2,T7378,,
325.081,325.0805,0.0010,30761.6,,5.3551e+07,AAA,[561751.95],[592513.56],1s.3p,1P*,1,1s.5d,1D,2,3,5,,T8636c73,L3501,
,325.5640,0.0010,30715.93,,4.6387e+01,AAA,[561272.75],[591988.68],1s.3d,1D,2,1s.5s,1S,0,5,1,E2,T7378,,
330.723,330.7236,0.0010,30236.8,,2.5203e+07,AAA,[561751.95],[591988.68],1s.3p,1P*,1,1s.5s,1S,0,3,1,,T8636c73,L3501,
368.537,368.5651,0.0010,27134.3,,3.0587e+07,AAA,[554753.58],[581885.83],1s.3s,3S,1,1s.4p,3P*,2,3,5,,T8636c73,L3501,
,368.5749,0.0010,27131.53,,3.0580e+07,AAA,[554753.58],[581885.11],1s.3s,3S,1,1s.4p,3P*,1,3,3,,T8636c73,,
,368.5803,0.0010,27131.13,,3.0580e+07,AAA,[554753.58],[581884.71],1s.3s,3S,1,1s.4p,3P*,0,3,1,,T8636c73,,
371.506,,,26917.5,1,,,,,,,,,,,1,1,,,L3501,
371.522,,,26916.3,5,,,,,,,,,,,1,1,,,L3501,
371.533,,,26915.5,6bl,,,,,,,,,,,1,1,,,L3501,
371.535,,,26915.4,8,,,,,,,,,,,1,1,,,L3501,
371.546,,,26914.6,7bl,,,,,,,,,,,1,1,,,L3501,
371.547,,,26914.5,10,,,,,,,,,,,1,1,,,L3501,
371.557,,,26913.8,1,,,,,,,,,,,1,1,,,L3501,
371.564,,,26913.3,,,,,,,,,,,,1,1,,,L3501,
,387.9938,0.0010,25773.61,,3.812e+01,AA,[476034.11],[501807.72],1s.2s,3S,1,1s.2p,1P*,1,3,3,,T8636c73,,
415.762,415.6364,0.0010,24052.23,,3.4105e+07,AAA,[558777.01],[582836.5],1s.3s,1S,0,1s.4p,1P*,1,1,3,,T8636c73,L3501,
,419.2332,0.0010,23853.07,,3.0372e+02,AAA,[558777.01],[582630.08],1s.3s,1S,0,1s.4d,1D,2,1,5,E2,T7378,,
,432.328,0.010,23130.6,,1.402e+04,AA,[559499.5],[582630.08],1s.3p,3P*,1,1s.4d,1D,2,3,5,,T8636c73,,
,432.348,0.010,23129.5,,5.435e+03,AA,[559500.55],[582630.08],1s.3p,3P*,2,1s.4d,1D,2,5,5,,T8636c73,,
,432.6562,0.0010,23113.04,,8.0701e+07,AAA,[559499.5],[582612.54],1s.3p,3P*,1,1s.4d,3D,2,3,5,,T8636c73,,
432.664,432.6635,0.0010,23112.6,5*,4.4842e+07,AAA,[559499.5],[582612.15],1s.3p,3P*,1,1s.4d,3D,1,3,3,,T8636c73,L3501,
432.664,432.6635,0.0010,23112.6,5*,1.0762e+08,AAA,[559500.55],[582613.20],1s.3p,3P*,2,1s.4d,3D,3,5,7,,T8636c73,L3501,
432.669,432.6759,0.0010,23112.4,5,2.6901e+07,AAA,[559500.55],[582612.54],1s.3p,3P*,2,1s.4d,3D,2,5,5,,T8636c73,L3501,
432.676,432.6832,0.0010,23112.0,1,2.9896e+06,AAA,[559500.55],[582612.15],1s.3p,3P*,2,1s.4d,3D,1,5,3,,T8636c73,L3501,
,432.7000,0.0010,23110.70,,5.9789e+07,AAA,[559501.45],[582612.15],1s.3p,3P*,0,1s.4d,3D,1,1,3,,T8636c73,,
460.863,,,21698.4,,,,,,,,,,,,1,1,,,L3501,
,463.7412,0.0010,21563.75,,4.6514e+06,AAA,[561272.75],[582836.5],1s.3d,1D,2,1s.4p,1P*,1,5,3,,T8636c73,,
,467.270,0.010,21400.9,,5.453e+07,AA,[561242.28],[582643.17],1s.3d,3D,2,1s.4f,1F*,3,5,7,,T8636c73,,
467.282,467.2937,0.0010,21400.4,*,1.4221e+08,AAA,[561242.28],[582642.10],1s.3d,3D,2,1s.4f,3F*,3,5,7,,T8636c73,L3501,
467.282,467.2937,0.0010,21400.4,*,3.4415e+07,AAA,[561242.28],[582642.10],1s.3d,3D,2,1s.4f,3F*,2,5,5,,T8636c73,L3501,
,467.284,0.010,21400.3,,7.265e+06,AA,[561242.90],[582643.17],1s.3d,3D,3,1s.4f,1F*,3,7,7,,T8636c73,,
467.296,467.3072,0.0010,21399.7,6*,1.7326e+07,AAA,[561242.90],[582642.10],1s.3d,3D,3,1s.4f,3F*,3,7,7,,T8636c73,L3501,
467.296,467.3072,0.0010,21399.7,6*,2.2133e+08,AAA,[561242.90],[582642.10],1s.3d,3D,3,1s.4f,3F*,4,7,9,,T8636c73,L3501,
467.296,467.3072,0.0010,21399.7,6*,9.8366e+05,AAA,[561242.90],[582642.10],1s.3d,3D,3,1s.4f,3F*,2,7,5,,T8636c73,L3501,
467.301,467.3188,0.0010,21399.5,2,1.8592e+08,AAA,[561243.43],[582642.10],1s.3d,3D,1,1s.4f,3F*,2,3,5,,T8636c73,L3501,
467.937,467.9365,0.0010,21370.4,3,1.5931e+08,AAA,[561272.75],[582643.17],1s.3d,1D,2,1s.4f,1F*,3,5,7,,T8636c73,L3501,
,467.960,0.010,21369.3,,1.235e+04,AA,[561272.75],[582642.10],1s.3d,1D,2,1s.4f,3F*,2,5,5,,T8636c73,,
467.960,467.960,0.010,21369.4,1,6.172e+07,AA,[561272.75],[582642.10],1s.3d,1D,2,1s.4f,3F*,3,5,7,,T8636c73,L3501,
,474.281,0.010,21084.6,,1.6090e+02,AAA,[561751.95],[582836.5],1s.3p,1P*,1,1s.4p,1P*,1,3,3,E2,T7378,,
476.4,,,20990,,,,,,,,,,,,1,1,,,L1614,
478.970,478.9701,0.0010,20878.1,,1.1368e+08,AAA,[561751.95],[582630.08],1s.3p,1P*,1,1s.4d,1D,2,3,5,,T8636c73,L3501,
,479.373,0.010,20860.6,,2.116e+04,AA,[561751.95],[582612.54],1s.3p,1P*,1,1s.4d,3D,2,3,5,,T8636c73,,
,484.4128,0.0010,20643.55,,1.3974e+06,AAA,[561242.28],[581885.83],1s.3d,3D,2,1s.4p,3P*,2,5,5,,T8636c73,,
,484.4274,0.0010,20642.93,,7.8286e+06,AAA,[561242.90],[581885.83],1s.3d,3D,3,1s.4p,3P*,2,7,5,,T8636c73,,
,484.4297,0.0010,20642.83,,6.9871e+06,AAA,[561242.28],[581885.11],1s.3d,3D,2,1s.4p,3P*,1,5,3,,T8636c73,,
484.44,484.4398,0.0010,20643,,9.3199e+04,AAA,[561243.43],[581885.83],1s.3d,3D,1,1s.4p,3P*,2,3,5,,T8636c73,L1560,
,484.4567,0.0010,20641.68,,2.3299e+06,AAA,[561243.43],[581885.11],1s.3d,3D,1,1s.4p,3P*,1,3,3,,T8636c73,,
,484.4661,0.0010,20641.28,,9.3195e+06,AAA,[561243.43],[581884.71],1s.3d,3D,1,1s.4p,3P*,0,3,1,,T8636c73,,
