obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
,1162.938,0.010,8598.91,,6.464e+04,AA,[592519.24],[601118.15],1s.5f,3F*,3,1s.7d,1D,2,7,5,,T8636c73,,
,1163.073,0.010,8597.91,,2.4461e+05,AAA,[592520.24],[601118.15],1s.5f,1F*,3,1s.7d,1D,2,7,5,,T8636c73,,
,1163.467,0.010,8595.00,,1.9498e+04,AAA,[592519.24],[601114.24],1s.5f,3F*,3,1s.7d,3D,3,7,7,,T8636c73,,
,1163.467,0.010,8595.00,,2.8856e+05,AAA,[592519.24],[601114.24],1s.5f,3F*,4,1s.7d,3D,3,9,7,,T8636c73,,
,1163.467,0.010,8595.00,,7.1247e+02,AAA,[592519.24],[601114.24],1s.5f,3F*,2,1s.7d,3D,3,5,7,,T8636c73,,
,1163.556,0.010,8594.34,,3.4907e+04,AAA,[592519.24],[601113.58],1s.5f,3F*,2,1s.7d,3D,2,5,5,,T8636c73,,
,1163.556,0.010,8594.34,,2.2119e+05,AAA,[592519.24],[601113.58],1s.5f,3F*,3,1s.7d,3D,2,7,5,,T8636c73,,
,1163.603,0.010,8594.00,,5.440e+03,AA,[592520.24],[601114.24],1s.5f,1F*,3,1s.7d,3D,3,7,7,,T8636c73,,
,1163.609,0.010,8593.95,,3.1421e+05,AAA,[592519.24],[601113.19],1s.5f,3F*,2,1s.7d,3D,1,5,3,,T8636c73,,
,1163.692,0.010,8593.34,,5.812e+04,AA,[592520.24],[601113.58],1s.5f,1F*,3,1s.7d,3D,2,7,5,,T8636c73,,
,1175.054,0.010,8510.25,,5.5963e+05,AAA,[592132.78],[600643.03],1s.5p,3P*,0,1s.7s,3S,1,1,3,,T8636c73,,
,1175.106,0.010,8509.87,,1.6789e+06,AAA,[592133.16],[600643.03],1s.5p,3P*,1,1s.7s,3S,1,3,3,,T8636c73,,
,1175.199,0.010,8509.20,,2.7982e+06,AAA,[592133.83],[600643.03],1s.5p,3P*,2,1s.7s,3S,1,5,3,,T8636c73,,
,1176.505,0.010,8499.75,,4.7266e+06,AAA,[592618.4],[601118.15],1s.5p,1P*,1,1s.7d,1D,2,3,5,,T8636c73,,
,1155.3,1.0,8655,,7.4110e+05,AAA,[592513.56],[601169],1s.5d,1D,2,1s.7p,1P*,1,5,3,,T8636c73,,
,1177.138,0.010,8495.18,,5.865e+02,AA,[592618.4],[601113.58],1s.5p,1P*,1,1s.7d,3D,2,3,5,,T8636c73,,
,1203.2,1.0,8311,,4.1540e+06,AAA,[592618.4],[600929.7],1s.5p,1P*,1,1s.7s,1S,0,3,1,,T8636c73,,
,1543.41,0.10,6479.1,,1.9530e+06,AAA,[591183.39],[597662.53],1s.5s,3S,1,1s.6p,3P*,2,3,5,,T8636c73,,
,1543.57,0.10,6478.5,,1.9530e+06,AAA,[591183.39],[597661.86],1s.5s,3S,1,1s.6p,3P*,1,3,3,,T8636c73,,
,1543.66,0.10,6478.1,,1.9530e+06,AAA,[591183.39],[597661.48],1s.5s,3S,1,1s.6p,3P*,0,3,1,,T8636c73,,
,1696.94,0.10,5893.0,,8.4423e+00,AAA,[591988.68],[597881.65],1s.5s,1S,0,1s.6d,1D,2,1,5,E2,T7378,,
,1681.3,1.4,5948,,2.4268e+06,AAA,[591988.68],[597936.4],1s.5s,1S,0,1s.6p,1P*,1,1,3,,T8636c73,,
,1739.59,0.10,5748.5,,5.602e+02,AA,[592133.16],[597881.65],1s.5p,3P*,1,1s.6d,1D,2,3,5,,T8636c73,,
,1739.79,0.10,5747.8,,2.251e+02,AA,[592133.83],[597881.65],1s.5p,3P*,2,1s.6d,1D,2,5,5,,T8636c73,,
,1741.58,0.10,5741.9,,4.6165e+06,AAA,[592133.16],[597875.07],1s.5p,3P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,1741.58,0.10,5741.9,,6.1561e+06,AAA,[592133.83],[597875.73],1s.5p,3P*,2,1s.6d,3D,3,5,7,,T8636c73,,
,1741.58,0.10,5741.9,,3.4200e+06,AAA,[592132.78],[597874.68],1s.5p,3P*,0,1s.6d,3D,1,1,3,,T8636c73,,
,1741.70,0.10,5741.5,,2.5650e+06,AAA,[592133.16],[597874.68],1s.5p,3P*,1,1s.6d,3D,1,3,3,,T8636c73,,
,1741.78,0.10,5741.2,,1.5388e+06,AAA,[592133.83],[597875.07],1s.5p,3P*,2,1s.6d,3D,2,5,5,,T8636c73,,
,1741.90,0.10,5740.9,,1.7100e+05,AAA,[592133.83],[597874.68],1s.5p,3P*,2,1s.6d,3D,1,5,3,,T8636c73,,
,1857.91,0.10,5382.4,,1.761e+06,AA,[592503.22],[597885.61],1s.5d,3D,2,1s.6f,1F*,3,5,7,,T8636c73,,
,1858.14,0.10,5381.7,,9.7012e+06,AAA,[592502.83],[597884.56],1s.5d,3D,1,1s.6f,3F*,2,3,5,,T8636c73,,
,1858.14,0.10,5381.7,,2.333e+05,AA,[592503.88],[597885.61],1s.5d,3D,3,1s.6f,1F*,3,7,7,,T8636c73,,
,1858.27,0.10,5381.3,,8.5053e+06,AAA,[592503.22],[597884.56],1s.5d,3D,2,1s.6f,3F*,3,5,7,,T8636c73,,
,1858.27,0.10,5381.3,,1.7962e+06,AAA,[592503.22],[597884.56],1s.5d,3D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,1858.50,0.10,5380.7,,5.1329e+04,AAA,[592503.88],[597884.56],1s.5d,3D,3,1s.6f,3F*,2,7,5,,T8636c73,,
,1858.50,0.10,5380.7,,1.0499e+06,AAA,[592503.88],[597884.56],1s.5d,3D,3,1s.6f,3F*,3,7,7,,T8636c73,,
,1858.50,0.10,5380.7,,1.1549e+07,AAA,[592503.88],[597884.56],1s.5d,3D,3,1s.6f,3F*,4,7,9,,T8636c73,,
,1861.49,0.10,5372.0,,9.5706e+06,AAA,[592513.56],[597885.61],1s.5d,1D,2,1s.6f,1F*,3,5,7,,T8636c73,,
,1861.85,0.10,5371.0,,1.998e+06,AA,[592513.56],[597884.56],1s.5d,1D,2,1s.6f,3F*,3,5,7,,T8636c73,,
,1861.85,0.10,5371.0,,2.901e+02,AA,[592513.56],[597884.56],1s.5d,1D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,1864.83,0.10,5362.4,,1.320e+05,AA,[592519.24],[597881.65],1s.5f,3F*,3,1s.6d,1D,2,7,5,,T8636c73,,
,1865.18,0.10,5361.4,,5.0019e+05,AAA,[592520.24],[597881.65],1s.5f,1F*,3,1s.6d,1D,2,7,5,,T8636c73,,
,1866.89,0.10,5356.5,,1.4559e+03,AAA,[592519.24],[597875.73],1s.5f,3F*,2,1s.6d,3D,3,5,7,,T8636c73,,
,1866.89,0.10,5356.5,,3.9841e+04,AAA,[592519.24],[597875.73],1s.5f,3F*,3,1s.6d,3D,3,7,7,,T8636c73,,
,1866.89,0.10,5356.5,,5.8964e+05,AAA,[592519.24],[597875.73],1s.5f,3F*,4,1s.6d,3D,3,9,7,,T8636c73,,
,1867.12,0.10,5355.8,,7.1326e+04,AAA,[592519.24],[597875.07],1s.5f,3F*,2,1s.6d,3D,2,5,5,,T8636c73,,
,1867.12,0.10,5355.8,,4.5215e+05,AAA,[592519.24],[597875.07],1s.5f,3F*,3,1s.6d,3D,2,7,5,,T8636c73,,
,1867.24,0.10,5355.5,,1.111e+04,AA,[592520.24],[597875.73],1s.5f,1F*,3,1s.6d,3D,3,7,7,,T8636c73,,
,1867.26,0.10,5355.4,,6.4204e+05,AAA,[592519.24],[597874.68],1s.5f,3F*,2,1s.6d,3D,1,5,3,,T8636c73,,
,1867.47,0.10,5354.8,,1.185e+05,AA,[592520.24],[597875.07],1s.5f,1F*,3,1s.6d,3D,2,7,5,,T8636c73,,
,1840.5,1.7,5433,,1.869e+02,AA,[592503.22],[597936.4],1s.5d,3D,2,1s.6p,1P*,1,5,3,,T8636c73,,
,1844.1,1.7,5423,,1.3307e+06,AAA,[592513.56],[597936.4],1s.5d,1D,2,1s.6p,1P*,1,5,3,,T8636c73,,
,1899.97,0.10,5263.2,,7.4661e+06,AAA,[592618.4],[597881.65],1s.5p,1P*,1,1s.6d,1D,2,3,5,,T8636c73,,
,1902.35,0.10,5256.7,,9.947e+02,AA,[592618.4],[597875.07],1s.5p,1P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,1880.4,1.9,5318,,6.8769e+00,AAA,[592618.4],[597936.4],1s.5p,1P*,1,1s.6p,1P*,1,3,3,E2,T7378,,
,1938.10,0.10,5159.7,,2.3355e+04,AAA,[592502.83],[597662.53],1s.5d,3D,1,1s.6p,3P*,2,3,5,,T8636c73,,
,1938.24,0.10,5159.3,,3.5027e+05,AAA,[592503.22],[597662.53],1s.5d,3D,2,1s.6p,3P*,2,5,5,,T8636c73,,
,1938.35,0.10,5159.0,,5.8388e+05,AAA,[592502.83],[597661.86],1s.5d,3D,1,1s.6p,3P*,1,3,3,,T8636c73,,
,1938.49,0.10,5158.7,,2.3355e+06,AAA,[592502.83],[597661.48],1s.5d,3D,1,1s.6p,3P*,0,3,1,,T8636c73,,
,1938.49,0.10,5158.7,,1.9619e+06,AAA,[592503.88],[597662.53],1s.5d,3D,3,1s.6p,3P*,2,7,5,,T8636c73,,
,1938.50,0.10,5158.6,,1.7514e+06,AAA,[592503.22],[597661.86],1s.5d,3D,2,1s.6p,3P*,1,5,3,,T8636c73,,
,1942.14,0.10,5149.0,,5.653e+01,AA,[592513.56],[597662.53],1s.5d,1D,2,1s.6p,3P*,2,5,5,,T8636c73,,
,1942.39,0.10,5148.3,,2.568e+02,AA,[592513.56],[597661.86],1s.5d,1D,2,1s.6p,3P*,1,5,3,,T8636c73,,
,1973.90,0.10,5066.1,,7.5929e+00,AAA,[592513.56],[597579.66],1s.5d,1D,2,1s.6s,1S,0,5,1,E2,T7378,,
,2004.69,0.10,4988.30,,1.0112e+06,AAA,[592132.78],[597121.08],1s.5p,3P*,0,1s.6s,3S,1,1,3,,T8636c73,,
,2004.84,0.10,4987.92,,3.0336e+06,AAA,[592133.16],[597121.08],1s.5p,3P*,1,1s.6s,3S,1,3,3,,T8636c73,,
,2005.11,0.10,4987.25,,5.0560e+06,AAA,[592133.83],[597121.08],1s.5p,3P*,2,1s.6s,3S,1,5,3,,T8636c73,,
,2015.62,0.10,4961.26,,7.2900e+06,AAA,[592618.4],[597579.66],1s.5p,1P*,1,1s.6s,1S,0,3,1,,T8636c73,,
,2106.21,0.10,4747.87,,2.5664e+06,AAA,[554753.58],[559501.45],1s.3s,3S,1,1s.3p,3P*,0,3,1,,T8636c73,,
,2106.61,0.10,4746.97,,2.5664e+06,AAA,[554753.58],[559500.55],1s.3s,3S,1,1s.3p,3P*,2,3,5,,T8636c73,,
,2107.07,0.10,4745.92,,2.5664e+06,AAA,[554753.58],[559499.5],1s.3s,3S,1,1s.3p,3P*,1,3,3,,T8636c73,,
,2893.28,0.10,3456.29,,1.922e+02,AA,[597661.86],[601118.15],1s.6p,3P*,1,1s.7d,1D,2,3,5,,T8636c73,,
,2893.84,0.10,3455.62,,7.794e+01,AA,[597662.53],[601118.15],1s.6p,3P*,2,1s.7d,1D,2,5,5,,T8636c73,,
,2897.11,0.10,3451.72,,1.6997e+06,AAA,[597661.86],[601113.58],1s.6p,3P*,1,1s.7d,3D,2,3,5,,T8636c73,,
,2897.11,0.10,3451.71,,2.2664e+06,AAA,[597662.53],[601114.24],1s.6p,3P*,2,1s.7d,3D,3,5,7,,T8636c73,,
,2897.11,0.10,3451.71,,1.2591e+06,AAA,[597661.48],[601113.19],1s.6p,3P*,0,1s.7d,3D,1,1,3,,T8636c73,,
,2897.43,0.10,3451.33,,9.4433e+05,AAA,[597661.86],[601113.19],1s.6p,3P*,1,1s.7d,3D,1,3,3,,T8636c73,,
,2897.67,0.10,3451.05,,5.6651e+05,AAA,[597662.53],[601113.58],1s.6p,3P*,2,1s.7d,3D,2,5,5,,T8636c73,,
,2898.00,0.10,3450.66,,6.2955e+04,AAA,[597662.53],[601113.19],1s.6p,3P*,2,1s.7d,3D,1,5,3,,T8636c73,,
,2786,23,3590,,9.4994e+05,AAA,[597579.66],[601169],1s.6s,1S,0,1s.7p,1P*,1,1,3,,T8636c73,,
,3143,5,3182,,2.8507e+06,AAA,[597936.4],[601118.15],1s.6p,1P*,1,1s.7d,1D,2,3,5,,T8636c73,,
,3147,5,3177,,3.566e+02,AA,[597936.4],[601113.58],1s.6p,1P*,1,1s.7d,3D,2,3,5,,T8636c73,,
,3081.08,0.10,3245.61,,5.622e+05,AA,[597875.07],[601120.68],1s.6d,3D,2,1s.7f,1F*,3,5,7,,T8636c73,,
,3081.71,0.10,3244.95,,7.458e+04,AA,[597875.73],[601120.68],1s.6d,3D,3,1s.7f,1F*,3,7,7,,T8636c73,,
,3081.8,1.0,3244.9,,3.4733e+06,AAA,[597874.68],[601119.54],1s.6d,3D,1,1s.7f,3F*,2,3,5,,T8636c73,,
,3082.2,1.0,3244.5,,6.4313e+05,AAA,[597875.07],[601119.54],1s.6d,3D,2,1s.7f,3F*,2,5,5,,T8636c73,,
,3082.2,1.0,3244.5,,3.1134e+06,AAA,[597875.07],[601119.54],1s.6d,3D,2,1s.7f,3F*,3,5,7,,T8636c73,,
,3082.8,1.0,3243.8,,3.8486e+05,AAA,[597875.73],[601119.54],1s.6d,3D,3,1s.7f,3F*,3,7,7,,T8636c73,,
,3082.8,1.0,3243.8,,4.1350e+06,AAA,[597875.73],[601119.54],1s.6d,3D,3,1s.7f,3F*,4,7,9,,T8636c73,,
,3082.8,1.0,3243.8,,1.8377e+04,AAA,[597875.73],[601119.54],1s.6d,3D,3,1s.7f,3F*,2,7,5,,T8636c73,,
,3087.34,0.10,3239.03,,3.5078e+06,AAA,[597881.65],[601120.68],1s.6d,1D,2,1s.7f,1F*,3,5,7,,T8636c73,,
,3088.4,1.0,3237.9,,6.388e+05,AA,[597881.65],[601119.54],1s.6d,1D,2,1s.7f,3F*,3,5,7,,T8636c73,,
,3088.4,1.0,3237.9,,9.329e+01,AA,[597881.65],[601119.54],1s.6d,1D,2,1s.7f,3F*,2,5,5,,T8636c73,,
,3092.54,0.10,3233.59,,7.071e+04,AA,[597884.56],[601118.15],1s.6f,3F*,3,1s.7d,1D,2,7,5,,T8636c73,,
,3093.54,0.10,3232.54,,3.3719e+05,AAA,[597885.61],[601118.15],1s.6f,1F*,3,1s.7d,1D,2,7,5,,T8636c73,,
,3096.28,0.10,3229.68,,2.6881e+04,AAA,[597884.56],[601114.24],1s.6f,3F*,3,1s.7d,3D,3,7,7,,T8636c73,,
,3096.28,0.10,3229.68,,3.8018e+05,AAA,[597884.56],[601114.24],1s.6f,3F*,4,1s.7d,3D,3,9,7,,T8636c73,,
,3096.28,0.10,3229.68,,9.3872e+02,AAA,[597884.56],[601114.24],1s.6f,3F*,2,1s.7d,3D,3,5,7,,T8636c73,,
,3096.91,0.10,3229.02,,4.5990e+04,AAA,[597884.56],[601113.58],1s.6f,3F*,2,1s.7d,3D,2,5,5,,T8636c73,,
,3096.91,0.10,3229.02,,3.0452e+05,AAA,[597884.56],[601113.58],1s.6f,3F*,3,1s.7d,3D,2,7,5,,T8636c73,,
,3097.29,0.10,3228.63,,4.1398e+05,AAA,[597884.56],[601113.19],1s.6f,3F*,2,1s.7d,3D,1,5,3,,T8636c73,,
,3097.29,0.10,3228.63,,5.974e+03,AA,[597885.61],[601114.24],1s.6f,1F*,3,1s.7d,3D,3,7,7,,T8636c73,,
,3097.92,0.10,3227.97,,6.346e+04,AA,[597885.61],[601113.58],1s.6f,1F*,3,1s.7d,3D,2,7,5,,T8636c73,,
,3036,28,3290,,8.957e+01,AA,[597875.07],[601169],1s.6d,3D,2,1s.7p,1P*,1,5,3,,T8636c73,,
,3040,30,3290,,7.1428e+05,AAA,[597881.65],[601169],1s.6d,1D,2,1s.7p,1P*,1,5,3,,T8636c73,,
,3341,6,2993,,3.3705e+06,AAA,[597936.4],[600929.7],1s.6p,1P*,1,1s.7s,1S,0,3,1,,T8636c73,,
,3353.96,0.10,2981.55,,4.6001e+05,AAA,[597661.48],[600643.03],1s.6p,3P*,0,1s.7s,3S,1,1,3,,T8636c73,,
,3354.39,0.10,2981.17,,1.3801e+06,AAA,[597661.86],[600643.03],1s.6p,3P*,1,1s.7s,3S,1,3,3,,T8636c73,,
,3355.14,0.10,2980.50,,2.3001e+06,AAA,[597662.53],[600643.03],1s.6p,3P*,2,1s.7s,3S,1,5,3,,T8636c73,,
,3361.41,0.10,2974.94,,7.1274e+05,AAA,[558777.01],[561751.95],1s.3s,1S,0,1s.3p,1P*,1,1,3,,T8636c73,,
,3464.3,1.0,2886.6,,6.481e-02,AA,[491373.71],[494260.30],1s.2s,1S,0,1s.2p,3P*,1,1,3,,T8636c73,,
,4006.83,0.10,2495.74,,2.6724e-03,AAA,[558777.01],[561272.75],1s.3s,1S,0,1s.3d,1D,2,1,5,E2,T7378,,
,5248.3,1.0,1905.4,,5.6681e+05,AAA,[579980.46],[581885.83],1s.4s,3S,1,1s.4p,3P*,2,3,5,,T8636c73,,
,5250.3,1.0,1904.7,,5.6679e+05,AAA,[579980.46],[581885.11],1s.4s,3S,1,1s.4p,3P*,1,3,3,,T8636c73,,
,5251.4,1.0,1904.2,,5.6680e+05,AAA,[579980.46],[581884.71],1s.4s,3S,1,1s.4p,3P*,0,3,1,,T8636c73,,
,5639.4,1.0,1773.2,,2.854e+01,AA,[559499.5],[561272.75],1s.3p,3P*,1,1s.3d,1D,2,3,5,,T8636c73,,
,5642.7,1.0,1772.2,,1.043e+01,AA,[559500.55],[561272.75],1s.3p,3P*,2,1s.3d,1D,2,5,5,,T8636c73,,
,5734.2,1.0,1743.9,,4.5877e+04,AAA,[559499.5],[561243.43],1s.3p,3P*,1,1s.3d,3D,1,3,3,,T8636c73,,
,5737.6,1.0,1742.9,,3.0585e+03,AAA,[559500.55],[561243.43],1s.3p,3P*,2,1s.3d,3D,1,5,3,,T8636c73,,
,5738.0,1.0,1742.8,,8.2552e+04,AAA,[559499.5],[561242.28],1s.3p,3P*,1,1s.3d,3D,2,3,5,,T8636c73,,
,5739.4,1.0,1742.3,,1.1011e+05,AAA,[559500.55],[561242.90],1s.3p,3P*,2,1s.3d,3D,3,5,7,,T8636c73,,
,5740.6,1.0,1742.0,,6.1169e+04,AAA,[559501.45],[561243.43],1s.3p,3P*,0,1s.3d,3D,1,1,3,,T8636c73,,
,5741.4,1.0,1741.7,,2.7516e+04,AAA,[559500.55],[561242.28],1s.3p,3P*,2,1s.3d,3D,2,5,5,,T8636c73,,
,8060.6,1.0,1240.60,,1.7027e+05,AAA,[581595.90],[582836.5],1s.4s,1S,0,1s.4p,1P*,1,1,3,,T8636c73,,
,9669.5,1.0,1034.18,,4.6618e-04,AAA,[581595.90],[582630.08],1s.4s,1S,0,1s.4d,1D,2,1,5,E2,T7378,,
,10521.4,1.0,950.44,,1.7817e+05,AAA,[591183.39],[592133.83],1s.5s,3S,1,1s.5p,3P*,2,3,5,,T8636c73,,
,10528.9,1.0,949.77,,1.7817e+05,AAA,[591183.39],[592133.16],1s.5s,3S,1,1s.5p,3P*,1,3,3,,T8636c73,,
,10533.1,1.0,949.39,,1.7817e+05,AAA,[591183.39],[592132.78],1s.5s,3S,1,1s.5p,3P*,0,3,1,,T8636c73,,
,13423,3,744.97,,4.860e+00,AA,[581885.11],[582630.08],1s.4p,3P*,1,1s.4d,1D,2,3,5,,T8636c73,,
,13436,3,744.25,,1.834e+00,AA,[581885.83],[582630.08],1s.4p,3P*,2,1s.4d,1D,2,5,5,,T8636c73,,
,13747,4,727.44,,1.8876e+04,AAA,[581884.71],[582612.15],1s.4p,3P*,0,1s.4d,3D,1,1,3,,T8636c73,,
,13747,3,727.43,,2.5476e+04,AAA,[581885.11],[582612.54],1s.4p,3P*,1,1s.4d,3D,2,3,5,,T8636c73,,
,13748,3,727.37,,3.3976e+04,AAA,[581885.83],[582613.20],1s.4p,3P*,2,1s.4d,3D,3,5,7,,T8636c73,,
,13754,4,727.04,,1.4157e+04,AAA,[581885.11],[582612.15],1s.4p,3P*,1,1s.4d,3D,1,3,3,,T8636c73,,
,13761,3,726.71,,8.4924e+03,AAA,[581885.83],[582612.54],1s.4p,3P*,2,1s.4d,3D,2,5,5,,T8636c73,,
,13768,4,726.32,,9.4377e+02,AAA,[581885.83],[582612.15],1s.4p,3P*,2,1s.4d,3D,1,5,3,,T8636c73,,
,15880,58,629.7,,5.5748e+04,AAA,[591988.68],[592618.4],1s.5s,1S,0,1s.5p,1P*,1,1,3,,T8636c73,,
,18469,5,541.45,,6.9682e+04,AAA,[597121.08],[597662.53],1s.6s,3S,1,1s.6p,3P*,2,3,5,,T8636c73,,
,18492,5,540.78,,6.9682e+04,AAA,[597121.08],[597661.86],1s.6s,3S,1,1s.6p,3P*,1,3,3,,T8636c73,,
,18505,5,540.40,,6.9683e+04,AAA,[597121.08],[597661.48],1s.6s,3S,1,1s.6p,3P*,0,3,1,,T8636c73,,
,19052,8,524.88,,1.0745e-04,AAA,[591988.68],[592513.56],1s.5s,1S,0,1s.5d,1D,2,1,5,E2,T7378,,
,19621,7,509.67,,1.499e+00,AA,[561242.28],[561751.95],1s.3d,3D,2,1s.3p,1P*,1,5,3,,T8636c73,,
,19665,10,508.5,,6.438e-04,AA,[561243.43],[561751.95],1s.3d,3D,1,1s.3p,1P*,1,3,3,,T8636c73,,
,20868.1,1.0,479.200,,3.7260e+03,AAA,[561272.75],[561751.95],1s.3d,1D,2,1s.3p,1P*,1,5,3,,T8636c73,,
,26288,12,380.40,,1.397e+00,AA,[592133.16],[592513.56],1s.5p,3P*,1,1s.5d,1D,2,3,5,,T8636c73,,
,26335,13,379.73,,5.347e-01,AA,[592133.83],[592513.56],1s.5p,3P*,2,1s.5d,1D,2,5,5,,T8636c73,,
,27023,16,370.05,,6.7787e+03,AAA,[592132.78],[592502.83],1s.5p,3P*,0,1s.5d,3D,1,1,3,,T8636c73,,
,27023,10,370.05,,1.2201e+04,AAA,[592133.83],[592503.88],1s.5p,3P*,2,1s.5d,3D,3,5,7,,T8636c73,,
,27023,10,370.06,,9.1498e+03,AAA,[592133.16],[592503.22],1s.5p,3P*,1,1s.5d,3D,2,3,5,,T8636c73,,
,27051,16,369.67,,5.0840e+03,AAA,[592133.16],[592502.83],1s.5p,3P*,1,1s.5d,3D,1,3,3,,T8636c73,,
,27072,10,369.39,,3.0500e+03,AAA,[592133.83],[592503.22],1s.5p,3P*,2,1s.5d,3D,2,5,5,,T8636c73,,
,27100,16,369.00,,3.3893e+02,AAA,[592133.83],[592502.83],1s.5p,3P*,2,1s.5d,3D,1,5,3,,T8636c73,,
,19000,1100,530,,6.147e-02,AA,[600643.03],[601169],1s.7s,3S,1,1s.7p,1P*,1,3,3,,T8636c73,,
,33114,23,301.99,,3.1288e-05,AAA,[597579.66],[597881.65],1s.6s,1S,0,1s.6d,1D,2,1,5,E2,T7378,,
,28000,400,357,,2.2351e+04,AAA,[597579.66],[597936.4],1s.6s,1S,0,1s.6p,1P*,1,1,3,,T8636c73,,
,45500,40,219.79,,5.240e-01,AA,[597661.86],[597881.65],1s.6p,3P*,1,1s.6d,1D,2,3,5,,T8636c73,,
,45640,40,219.12,,2.023e-01,AA,[597662.53],[597881.65],1s.6p,3P*,2,1s.6d,1D,2,5,5,,T8636c73,,
,44570,240,224.3,,2.157e-04,AA,[582612.15],[582836.5],1s.4d,3D,1,1s.4p,1P*,1,3,3,,T8636c73,,
,44650,240,224.0,,2.804e-01,AA,[582612.54],[582836.5],1s.4d,3D,2,1s.4p,1P*,1,5,3,,T8636c73,,
,46900,30,213.20,,5.1174e+03,AAA,[597662.53],[597875.73],1s.6p,3P*,2,1s.6d,3D,3,5,7,,T8636c73,,
,46900,50,213.20,,2.8429e+03,AAA,[597661.48],[597874.68],1s.6p,3P*,0,1s.6d,3D,1,1,3,,T8636c73,,
,46900,30,213.21,,3.8375e+03,AAA,[597661.86],[597875.07],1s.6p,3P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,46990,50,212.82,,2.1322e+03,AAA,[597661.86],[597874.68],1s.6p,3P*,1,1s.6d,3D,1,3,3,,T8636c73,,
,47050,30,212.54,,1.2791e+03,AAA,[597662.53],[597875.07],1s.6p,3P*,2,1s.6d,3D,2,5,5,,T8636c73,,
,47140,50,212.15,,1.4215e+02,AAA,[597662.53],[597874.68],1s.6p,3P*,2,1s.6d,3D,1,5,3,,T8636c73,,
,48440,280,206.4,,1.2024e+03,AAA,[582630.08],[582836.5],1s.4d,1D,2,1s.4p,1P*,1,5,3,,T8636c73,,
,86530,1730,115.6,,8.057e-05,AA,[592502.83],[592618.4],1s.5d,3D,1,1s.5p,1P*,1,3,3,,T8636c73,,
,86820,1740,115.2,,8.421e-02,AA,[592503.22],[592618.4],1s.5d,3D,2,1s.5p,1P*,1,5,3,,T8636c73,,
,95400,2100,104.8,,4.4135e+02,AAA,[592513.56],[592618.4],1s.5d,1D,2,1s.5p,1P*,1,5,3,,T8636c73,,
